@RELATION 'derisi0.names'

@ATTRIBUTE g1                                      numeric
@ATTRIBUTE g1_bkg                                  numeric
@ATTRIBUTE r1                                      numeric
@ATTRIBUTE r1_bkg                                  numeric
@ATTRIBUTE f1                                      numeric
@ATTRIBUTE g2                                      numeric
@ATTRIBUTE g2_bkg                                  numeric
@ATTRIBUTE r2                                      numeric
@ATTRIBUTE r2_bkg                                  numeric
@ATTRIBUTE f2                                      numeric
@ATTRIBUTE g3                                      numeric
@ATTRIBUTE g3_bkg                                  numeric
@ATTRIBUTE r3                                      numeric
@ATTRIBUTE r3_bkg                                  numeric
@ATTRIBUTE f3                                      numeric
@ATTRIBUTE g4                                      numeric
@ATTRIBUTE g4_bkg                                  numeric
@ATTRIBUTE r4                                      numeric
@ATTRIBUTE r4_bkg                                  numeric
@ATTRIBUTE f4                                      numeric
@ATTRIBUTE g5                                      numeric
@ATTRIBUTE g5_bkg                                  numeric
@ATTRIBUTE r5                                      numeric
@ATTRIBUTE r5_bkg                                  numeric
@ATTRIBUTE f5                                      numeric
@ATTRIBUTE g6                                      numeric
@ATTRIBUTE g6_bkg                                  numeric
@ATTRIBUTE r6                                      numeric
@ATTRIBUTE r6_bkg                                  numeric
@ATTRIBUTE f6                                      numeric
@ATTRIBUTE g7                                      numeric
@ATTRIBUTE g7_bkg                                  numeric
@ATTRIBUTE r7                                      numeric
@ATTRIBUTE r7_bkg                                  numeric
@ATTRIBUTE f7                                      numeric
@ATTRIBUTE g1_ratio                                numeric
@ATTRIBUTE g2_ratio                                numeric
@ATTRIBUTE g3_ratio                                numeric
@ATTRIBUTE g4_ratio                                numeric
@ATTRIBUTE g5_ratio                                numeric
@ATTRIBUTE g6_ratio                                numeric
@ATTRIBUTE g7_ratio                                numeric
@ATTRIBUTE r1_ratio                                numeric
@ATTRIBUTE r2_ratio                                numeric
@ATTRIBUTE r3_ratio                                numeric
@ATTRIBUTE r4_ratio                                numeric
@ATTRIBUTE r5_ratio                                numeric
@ATTRIBUTE r6_ratio                                numeric
@ATTRIBUTE r7_ratio                                numeric
@ATTRIBUTE g1dashbkg                               numeric
@ATTRIBUTE g2dashbkg                               numeric
@ATTRIBUTE g3dashbkg                               numeric
@ATTRIBUTE g4dashbkg                               numeric
@ATTRIBUTE g5dashbkg                               numeric
@ATTRIBUTE g6dashbkg                               numeric
@ATTRIBUTE g7dashbkg                               numeric
@ATTRIBUTE r1dashbkg                               numeric
@ATTRIBUTE r2dashbkg                               numeric
@ATTRIBUTE r3dashbkg                               numeric
@ATTRIBUTE r4dashbkg                               numeric
@ATTRIBUTE r5dashbkg                               numeric
@ATTRIBUTE r6dashbkg                               numeric
@ATTRIBUTE r7dashbkg                               numeric
@ATTRIBUTE class                                   hierarchical 01,01/01,01/01/03,01/01/03/01,01/01/03/01/01,01/01/03/01/02,01/01/03/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03,01/01/03/03/01,01/01/03/03/02,01/01/03/05,01/01/03/05/01,01/01/03/05/02,01/01/05,01/01/05/01,01/01/05/01/01,01/01/05/01/02,01/01/05/03,01/01/06,01/01/06/01,01/01/06/01/01,01/01/06/01/02,01/01/06/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04,01/01/06/04/01,01/01/06/04/02,01/01/06/05,01/01/06/05/01,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06,01/01/06/06/01,01/01/06/06/01/03,01/01/06/06/02,01/01/09,01/01/09/01,01/01/09/01/01,01/01/09/01/02,01/01/09/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03,01/01/09/03/01,01/01/09/04,01/01/09/04/01,01/01/09/04/02,01/01/09/05,01/01/09/05/01,01/01/09/06,01/01/09/06/01,01/01/09/06/02,01/01/09/07,01/01/09/07/01,01/01/11,01/01/11/01,01/01/11/02,01/01/11/02/01,01/01/11/02/02,01/01/11/03,01/01/11/03/01,01/01/11/03/02,01/01/11/04,01/01/11/04/01,01/01/11/04/02,01/01/13,01/02,01/02/02,01/02/02/09,01/02/02/09/01,01/02/02/09/05,01/02/03,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07,01/02/07/01,01/02/07/03,01/03,01/03/01,01/03/01/01,01/03/01/03,01/03/04,01/03/04/01,01/03/04/03,01/03/07,01/03/10,01/03/13,01/03/16,01/03/16/01,01/03/16/03,01/04,01/04/04,01/05,01/05/02,01/05/02/04,01/05/02/07,01/05/03,01/05/03/01,01/05/03/01/04,01/05/03/02,01/05/03/02/04,01/05/03/03,01/05/03/03/04,01/05/05,01/05/05/04,01/05/05/07,01/05/06,01/05/06/07,01/05/09,01/05/09/04,01/05/09/07,01/05/11,01/05/11/04,01/05/11/07,01/05/11/07/01,01/05/13,01/05/13/01,01/05/13/03,01/05/25,01/06,01/06/02,01/06/02/01,01/06/02/02,01/06/05,01/06/06,01/06/06/09,01/06/06/11,01/06/10,01/07,01/07/01,01/07/03,01/07/04,01/07/07,01/20,01/20/01,01/20/01/01,01/20/01/07,01/20/05,01/20/05/09,01/20/15,01/20/15/03,01/20/17,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19,01/20/19/01,01/20/19/05,01/20/27,01/20/31,01/20/33,01/20/37,01/20/37/01,01/25,01/25/01,02,02/01,02/01/01,02/01/03,02/04,02/07,02/07/01,02/08,02/10,02/11,02/11/05,02/13,02/13/01,02/13/03,02/13/05,02/16,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/19,02/25,02/45,02/45/11,02/45/15,10,10/01,10/01/02,10/01/03,10/01/03/03,10/01/03/05,10/01/05,10/01/05/01,10/01/05/03,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/01/09,10/01/09/03,10/01/09/05,10/01/11,10/03,10/03/01,10/03/01/01,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,10/03/01/02,10/03/01/03,10/03/02,10/03/02/01,10/03/03,10/03/04,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05,10/03/05/01,10/03/05/03,11,11/02,11/02/01,11/02/02,11/02/03,11/02/03/01,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04,11/02/03/04/01,11/02/03/04/03,11/04,11/04/01,11/04/02,11/04/03,11/04/03/01,11/04/03/01/10,11/04/03/03,11/04/03/05,11/04/03/11,11/06,11/06/01,11/06/02,11/06/03,12,12/01,12/01/01,12/04,12/04/01,12/04/02,12/04/03,12/07,12/10,14,14/01,14/04,14/07,14/07/01,14/07/02,14/07/02/01,14/07/02/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/07/11/01,14/10,14/13,14/13/01,14/13/01/01,14/13/04,14/13/04/02,16,16/01,16/02,16/03,16/03/01,16/03/03,16/06,16/07,16/09,16/11,16/13,16/13/01,16/13/03,16/17,16/17/01,16/17/07,16/17/09,16/19,16/19/01,16/19/03,16/19/05,16/21,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18,18/01,18/01/01,18/01/07,18/02,18/02/01,18/02/01/01,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,18/02/03,18/02/05,18/02/09,20,20/01,20/01/01,20/01/01/01,20/01/01/01/01,20/01/01/01/01/01,20/01/01/07,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/01/03,20/01/03/01,20/01/03/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03,20/03/01,20/03/01/01,20/03/01/05,20/03/02,20/03/02/02,20/03/02/02/01,20/03/02/02/02,20/03/02/03,20/03/02/03/01,20/03/22,20/03/25,20/09,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/13,20/09/14,20/09/14/02,20/09/16,20/09/16/09,20/09/16/09/03,20/09/18,20/09/18/09,20/09/18/09/01,30,30/01,30/01/05,30/01/05/01,30/01/05/01/03,30/01/05/05,30/01/05/05/01,30/01/05/07,30/01/09,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05,30/05/01,30/05/01/10,30/05/02,30/05/02/24,32,32/01,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05,32/05/01,32/05/01/01,32/05/01/03,32/05/01/03/03,32/05/01/07,32/05/05,32/05/05/01,32/07,32/07/01,32/07/03,32/07/05,32/07/07,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,32/10,32/10/03,34,34/01,34/01/01,34/01/01/01,34/01/01/03,34/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/07,34/07/01,34/07/02,34/11,34/11/03,34/11/03/07,34/11/03/11,34/11/03/13,34/11/09,34/11/11,34/11/12,38,38/07,40,40/01,40/01/03,40/01/03/01,40/01/05,40/01/05/01,40/10,40/10/02,40/10/02/01,40/10/02/02,40/10/02/02/01,40/10/02/03,40/10/02/03/02,40/20,41,41/01,41/01/01,42,42/01,42/02,42/03,42/04,42/04/03,42/04/05,42/05,42/07,42/08,42/09,42/10,42/10/03,42/10/05,42/10/07,42/16,42/19,42/22,42/25,42/27,42/27/03,42/29,43,43/01,43/01/03,43/01/03/05,43/01/03/06,43/01/03/09,99

@DATA
3569,2321,2208,1246,0,4461,2931,3031,1830,0,2999,1800,2436,1372,0,2746,1405,1983,986,0,2654,1521,1838,984,0,3879,2604,2814,1867,0,2133,1196,1455,782,0,1.3,1.27,1.13,1.35,1.33,1.35,1.39,0.77,0.79,0.88,0.74,0.75,0.74,0.72,1248,1530,1199,1341,1133,1275,937,962,1201,1064,997,854,947,673,01/05/25@10/01/09/05@11/02/03/04@34/11/03/07
5379,1847,4745,1110,0,4282,2014,3502,1173,0,2850,1215,2289,830,0,3261,1087,2044,745,0,5639,1325,4308,1255,0,7009,2070,4605,1536,0,2772,775,2293,599,0,0.97,0.97,1.12,1.67,1.41,1.61,1.18,1.03,1.03,0.89,0.6,0.71,0.62,0.85,3532,2268,1635,2174,4314,4939,1997,3635,2329,1459,1299,3053,3069,1694,01/01/06/05@01/05/13/03@01/07/01@16/21/07
3885,2111,2750,995,0,5426,2500,4991,1402,0,3409,1375,2470,950,0,3001,1137,2231,705,0,4077,1619,3609,1272,0,3537,2082,2781,1288,0,2195,1018,1902,673,0,1.01,0.82,1.34,1.22,1.05,0.97,0.96,0.99,1.22,0.75,0.82,0.95,1.03,1.04,1774,2926,2034,1864,2458,1455,1177,1755,3589,1520,1526,2337,1493,1229,01/04@01/05/25@11/02/03/04@14/07/03@20/01/03/01
7622,2065,7081,997,0,11159,2383,14393,1268,0,7004,1512,10120,1098,0,7176,1242,7017,808,0,11176,1673,11468,1285,0,7176,2149,4208,1315,0,5590,953,2888,620,0,0.91,0.67,0.61,0.96,0.93,1.74,2.04,1.1,1.49,1.64,1.04,1.08,0.57,0.49,5557,8776,5492,5934,9503,5027,4637,6084,13125,9022,6209,10183,2893,2268,01/06/06/11
6191,1467,5250,814,0,4413,1912,3213,1038,0,2138,1076,2261,688,0,2200,882,1835,598,0,5693,1400,6728,1410,0,6815,1939,9515,1282,0,2077,808,2886,770,0,1.06,1.15,0.68,1.07,0.81,0.59,0.6,0.94,0.87,1.47,0.93,1.23,1.69,1.67,4724,2501,1062,1318,4293,4876,1269,4436,2175,1573,1237,5318,8233,2116,01/04/04@01/05/25@02/19@10/03/01@11/02/03/04@14/07/03
5252,2070,4590,1033,0,9219,2342,7035,1202,0,7111,1446,6734,977,0,5547,1114,3438,668,0,7944,1799,5328,1208,0,5152,2148,2802,1320,0,4449,943,1771,608,0,0.89,1.18,0.98,1.6,1.49,2.03,3.01,1.12,0.85,1.02,0.63,0.67,0.49,0.33,3182,6877,5665,4433,6145,3004,3506,3557,5833,5757,2770,4120,1482,1163,20/09/18/09/01@40/01@42/04@43/01/03/05
2915,2426,1513,1126,0,2652,2134,1520,1148,0,1412,1148,1067,833,0,1536,1198,1046,769,0,2403,1635,1407,912,0,2579,2034,1472,1246,0,1330,1008,865,699,0,1.26,1.39,1.13,1.22,1.55,2.41,1.94,0.79,0.72,0.88,0.82,0.65,0.41,0.52,489,518,264,338,768,545,322,387,372,234,277,495,226,166,02/11@20/01/01/01@20/01/15@20/03/22@34/01/01/03
6573,2654,4841,1229,0,3915,2219,2797,1282,0,3052,1341,2483,943,0,4594,1242,4288,864,0,6416,1711,4685,983,0,5256,2142,4412,1345,0,2842,1132,1992,844,0,1.08,1.12,1.11,0.98,1.27,1.02,1.49,0.93,0.89,0.9,1.02,0.79,0.98,0.67,3919,1696,1711,3352,4705,3114,1710,3612,1515,1540,3424,3702,3067,1148,12/10
4919,2154,4335,1091,0,5244,2649,4419,1621,0,5556,1701,6363,1293,0,3746,1351,2028,905,0,3243,1412,1922,1028,0,3833,2392,2329,1632,0,3748,1064,1512,799,0,0.85,0.93,0.76,2.13,2.05,2.07,3.76,1.18,1.08,1.32,0.47,0.49,0.48,0.27,2765,2595,3855,2395,1831,1441,2684,3244,2798,5070,1123,894,697,713,11/04/01@16/03/03
3468,2043,2539,1039,0,4241,2708,3286,1737,0,3117,1609,3156,1153,0,2722,1247,2303,879,0,2280,1323,1840,923,0,3408,2453,3088,1748,0,2535,1079,2134,783,0,0.95,0.99,0.75,1.04,1.04,0.71,1.08,1.05,1.01,1.33,0.96,0.96,1.41,0.93,1425,1533,1508,1475,957,955,1456,1500,1549,2003,1424,917,1340,1351,14/04@20/09/07@20/09/13@42/01@42/25
3019,1904,2044,899,0,4890,2342,4448,1252,0,9187,1802,14473,2022,1,2631,1022,2352,623,0,3402,1490,3580,1180,0,3220,2029,3196,1226,0,2088,767,2057,561,0,0.97,0.8,0.59,0.93,0.8,0.6,0.88,1.03,1.25,1.69,1.08,1.25,1.67,1.14,1115,2548,7385,1609,1912,1191,1321,1145,3196,12451,1729,2400,1970,1496,01/05@14/07/02/02@42/01
9405,2554,7088,1297,0,6809,2166,4744,1157,0,4583,1257,3656,884,0,5266,1184,4503,698,0,7012,1723,6422,1124,0,7311,2078,4089,1193,0,3847,951,2265,605,0,1.18,1.29,1.2,1.07,1,1.81,1.74,0.85,0.78,0.83,0.93,1,0.55,0.57,6851,4643,3326,4082,5289,5233,2896,5791,3587,2772,3805,5298,2896,1660,01/05@16/19/03@20/01/03@20/01/27@20/03/22@20/03/25
10296,2169,11790,1180,0,10546,2551,8905,1555,0,12656,1817,10759,1354,0,10212,1339,5623,909,0,6698,1306,3147,1016,0,6631,2366,3541,1606,0,9117,1134,6262,878,0,0.77,1.09,1.15,1.88,2.53,2.2,1.48,1.3,0.92,0.87,0.53,0.4,0.45,0.68,8127,7995,10839,8873,5392,4265,7983,10610,7350,9405,4714,2131,1935,5384,01/05/06/07@02/16
2925,2133,1834,1120,0,3372,2531,2221,1455,0,2481,1589,2599,1194,0,1968,1233,1648,855,0,2060,1407,1659,1090,0,2767,2193,2532,1564,0,1793,1017,1800,796,0,1.11,1.1,0.63,0.93,1.15,0.59,0.77,0.9,0.91,1.59,1.08,0.87,1.69,1.3,792,841,892,735,653,574,776,714,766,1405,793,569,968,1004,14/04@20/09/13
4795,2159,4089,1138,0,4600,2795,3685,1726,0,4112,1571,3681,1185,0,3173,1238,2330,925,0,2917,1375,2066,1034,0,3414,2390,2673,1682,0,2827,1063,1836,796,0,0.89,0.92,1.02,1.38,1.49,1.03,1.7,1.12,1.09,0.98,0.72,0.67,0.97,0.59,2636,1805,2541,1935,1542,1024,1764,2951,1959,2496,1405,1032,991,1040,01/06/06
3459,2409,1842,1117,0,3166,2160,1921,1089,0,2197,1239,1959,854,0,13909,1198,15279,726,0,3107,1701,2294,948,0,3196,2039,2612,1146,0,1704,886,1366,594,0,1.45,1.21,0.87,0.87,1.04,0.79,1.06,0.69,0.83,1.15,1.15,0.96,1.27,0.94,1050,1006,958,12711,1406,1157,818,725,832,1105,14553,1346,1466,772,14/07/05@14/13/01
5937,2379,4185,1143,0,4768,2180,3321,1108,0,2884,1189,2224,835,0,3494,1159,2479,684,0,4535,1664,3216,927,0,5035,2107,3129,1140,0,2571,892,1732,634,0,1.17,1.17,1.22,1.3,1.25,1.47,1.53,0.85,0.85,0.82,0.77,0.8,0.68,0.65,3558,2588,1695,2335,2871,2928,1679,3042,2213,1389,1795,2289,1989,1098,01/04@14/13/01@16/19/03
4153,1863,3526,896,0,6492,2240,5464,1088,0,7341,1321,10598,924,1,3322,999,2723,658,0,4357,1495,3927,1143,0,4066,1985,2758,1225,0,2819,820,1889,585,0,0.87,0.97,0.62,1.12,1.03,1.36,1.53,1.15,1.03,1.61,0.89,0.97,0.74,0.65,2290,4252,6020,2323,2862,2081,1999,2630,4376,9674,2065,2784,1533,1304,01/05/25@02/01/03@11/02/03/04/01@16/03/01
29518,2429,26306,1121,0,25868,2384,22536,1332,0,15183,1497,14472,1254,0,20375,1157,16828,688,0,20811,1584,16864,1124,0,23229,2115,14132,1246,0,17408,940,10266,650,0,1.08,1.11,1.04,1.19,1.22,1.64,1.71,0.93,0.9,0.96,0.84,0.82,0.61,0.58,27089,23484,13686,19218,19227,21114,16468,25185,21204,13218,16140,15740,12886,9616,01/04@11/02/03/04@16/19/03
3918,2323,2650,1237,0,3657,2536,2603,1531,0,4588,1768,7082,1353,0,4304,1880,5023,1596,0,2833,1801,2465,1142,0,4100,2598,3662,1666,0,2997,1340,2711,886,0,1.13,1.05,0.49,0.71,0.78,0.75,0.91,0.88,0.95,2.04,1.41,1.28,1.33,1.1,1595,1121,2820,2424,1032,1502,1657,1413,1072,5729,3427,1323,1996,1825,20/01/01/07@32/07
6888,2533,6076,1220,0,5141,2617,3901,1550,0,7666,1740,8118,1303,0,7789,1983,5969,1506,0,4355,1645,3061,1097,0,5944,2150,4748,1387,0,4836,1364,3139,905,0,0.9,1.07,0.87,1.3,1.38,1.13,1.55,1.11,0.93,1.15,0.77,0.72,0.88,0.65,4355,2524,5926,5806,2710,3794,3472,4856,2351,6815,4463,1964,3361,2234,14/04@16/01@20/01/10@20/03@20/09/05
3313,2312,1849,1054,0,3496,2234,2279,1159,0,2451,1348,2169,910,0,2252,1192,1785,728,0,2831,1639,2274,1023,0,3242,2055,2963,1196,0,1826,956,1482,644,0,1.26,1.13,0.88,1,0.95,0.67,1.04,0.79,0.88,1.14,1,1.05,1.49,0.96,1001,1262,1103,1060,1192,1187,870,795,1120,1259,1057,1251,1767,838,12/10
4450,1864,3637,883,0,6894,2188,5884,1065,0,3536,1097,3404,747,0,3427,953,2248,634,0,5088,1450,3887,1099,0,4095,1965,3426,1192,0,2908,755,1979,554,0,0.94,0.98,0.92,1.53,1.3,0.95,1.51,1.06,1.02,1.09,0.65,0.77,1.05,0.66,2586,4706,2439,2474,3638,2130,2153,2754,4819,2657,1614,2788,2234,1425,99
4805,2021,4088,1002,0,5013,2470,3935,1519,0,4524,1468,3283,1025,0,3249,1202,1908,841,0,3559,1497,2290,1089,0,3492,2200,3253,1622,0,3295,909,3884,693,0,0.9,1.05,1.35,1.92,1.72,0.79,0.75,1.11,0.95,0.74,0.52,0.58,1.27,1.33,2784,2543,3056,2047,2062,1292,2386,3086,2416,2258,1067,1201,1631,3191,01/01/03/05/02@01/01/05/03@01/02/07
2930,1893,1899,995,0,3360,2367,2451,1463,0,2189,1412,2072,970,0,1908,1143,1457,789,0,2144,1305,1770,1061,0,2788,2162,2532,1530,0,1783,884,2047,688,0,1.15,1.01,0.71,1.15,1.18,0.62,0.66,0.87,0.99,1.41,0.87,0.85,1.61,1.52,1037,993,777,765,839,626,899,904,988,1102,668,709,1002,1359,01/05
4261,1945,3814,1003,0,4954,2602,3664,1499,0,3248,1356,2689,979,0,2602,1171,1757,778,0,3085,1329,2322,1111,0,3294,2162,2349,1516,0,2316,860,1580,674,0,0.82,1.09,1.11,1.46,1.45,1.36,1.61,1.22,0.92,0.9,0.68,0.69,0.74,0.62,2316,2352,1892,1431,1756,1132,1456,2811,2165,1710,979,1211,833,906,18/02/01/01/01@18/02/05@30/01/05/05/01@34/11/03/07@40/01/03@42/04@42/29@43/01/03/05
3151,2175,1944,1012,0,3183,2210,2048,1129,0,2016,1241,1767,844,0,1837,1073,1461,642,0,2908,1471,2479,997,0,2803,2033,2434,1183,0,1531,811,1373,569,0,1.05,1.06,0.84,0.93,0.97,0.62,0.9,0.95,0.94,1.19,1.08,1.03,1.61,1.11,976,973,775,764,1437,770,720,932,919,923,819,1482,1251,804,14/04@14/07/11/01@14/13@20/09/07@20/09/13
3832,2301,2407,1083,0,3695,2227,2701,1111,0,2793,1222,2429,822,0,2583,1069,1884,657,0,3647,1574,2556,1096,0,3177,1993,2438,1170,0,2044,839,1395,550,0,1.16,0.92,0.98,1.23,1.42,0.93,1.43,0.86,1.09,1.02,0.81,0.7,1.08,0.7,1531,1468,1571,1514,2073,1184,1205,1324,1590,1607,1227,1460,1268,845,10/01/05/01@11/02/03/01/01@11/02/03/04
3680,2211,2223,1024,0,4631,2368,3265,1234,0,2231,1304,1792,842,0,2461,1152,1861,681,0,2815,1529,2062,994,0,3328,2103,2866,1220,0,1920,913,1516,620,0,1.23,1.11,0.98,1.11,1.2,0.74,1.12,0.81,0.9,1.02,0.9,0.83,1.35,0.89,1469,2263,927,1309,1286,1225,1007,1199,2031,950,1180,1068,1646,896,10/03/05/01@42/04/05
4577,1763,3228,816,0,5722,2074,4395,988,0,2693,1088,1880,700,0,2830,924,1705,604,0,3649,1430,2754,1184,0,4729,1999,2575,1231,0,2676,761,1649,560,0,1.17,1.07,1.36,1.73,1.41,2.03,1.76,0.85,0.93,0.74,0.58,0.71,0.49,0.57,2814,3648,1605,1906,2219,2730,1915,2412,3407,1180,1101,1570,1344,1089,14/04@20/03/01/05@20/09/01
2816,1744,1815,834,0,4296,2080,3676,1016,0,2036,1128,2060,752,0,1857,943,1440,603,0,3170,1258,3281,1147,0,3431,1991,3191,1149,0,1801,780,1650,562,0,1.09,0.83,0.69,1.09,0.9,0.71,0.94,0.92,1.2,1.45,0.92,1.11,1.41,1.06,1072,2216,908,914,1912,1440,1021,981,2660,1308,837,2134,2042,1088,01/04/04@01/05/25@10/01/09/05@10/03/01/01/01@11/02/03/01/01@11/02/03/04@34/11/03/07
24464,1801,24528,950,0,27949,2454,28524,1399,0,13720,1265,14706,892,0,24453,1123,13864,717,0,20460,1421,17291,1072,0,24750,2302,8330,1206,0,24493,1241,4649,636,0,0.96,0.94,0.9,1.77,1.17,3.15,5.79,1.04,1.06,1.11,0.56,0.85,0.32,0.17,22663,25495,12455,23330,19039,22448,23252,23578,27125,13814,13147,16219,7124,4013,12/01/01@16/03/03
3015,1869,1983,931,0,3472,2409,2619,1425,0,2239,1358,2279,986,0,1994,1154,1635,807,0,2394,1278,1983,1030,0,3126,2220,2985,1644,0,1710,807,2364,641,0,1.09,0.89,0.68,1.01,1.17,0.68,0.52,0.92,1.12,1.47,0.99,0.85,1.47,1.92,1146,1063,881,840,1116,906,903,1052,1194,1293,828,953,1341,1723,11/02/03/04@34/11/03
4683,2382,3497,1178,0,4439,2813,3310,1723,0,4194,1915,4296,1435,0,4140,1590,3826,1119,0,3039,1632,2344,1105,0,4934,2693,5935,1861,0,3533,1259,6162,1019,0,0.99,1.02,0.8,0.94,1.14,0.55,0.44,1.01,0.98,1.25,1.06,0.88,1.82,2.27,2301,1626,2279,2550,1407,2241,2274,2319,1587,2861,2707,1239,4074,5143,20/01/03@20/01/07@20/09/04
6846,1989,6076,1009,0,7109,2601,6263,1567,0,4531,1437,4028,1028,0,4367,1147,3481,822,0,4755,1210,4157,1079,0,4893,2358,8722,1726,0,3100,840,8573,669,0,0.96,0.96,1.03,1.21,1.15,0.36,0.29,1.04,1.04,0.97,0.83,0.87,2.78,3.45,4857,4508,3094,3220,3545,2535,2260,5067,4696,3000,2659,3078,6996,7904,01/02@01/07@16/01@34/01/01/01
9856,2454,9530,1189,0,9055,2945,8014,1876,0,8740,2202,8767,1693,0,10276,1796,9598,1296,0,6874,1689,5822,1153,0,11197,2930,8373,2062,0,7575,1380,4851,902,0,0.89,1,0.92,1.02,1.11,1.31,1.57,1.12,1,1.09,0.98,0.9,0.76,0.64,7402,6110,6538,8480,5185,8267,6195,8341,6138,7074,8302,4669,6311,3949,01/04@10/03/01@14/07/03@30/01/05/01/03@32/01@40/01/03@42/01@43/01/03/05
3655,1679,2764,852,0,4619,2040,3490,1057,0,2078,1058,2257,727,0,2454,934,1775,597,0,3710,1285,3294,1170,0,4182,1989,3162,1213,0,1959,737,1749,548,0,1.03,1.06,0.67,1.29,1.14,1.13,1.02,0.97,0.94,1.49,0.78,0.88,0.88,0.98,1976,2579,1020,1520,2425,2193,1222,1912,2433,1530,1178,2124,1949,1201,14/04@14/07/11/01@14/13/04@20/09/13@42/25
6667,2149,6309,994,0,10728,2506,14272,1347,0,6918,1446,13899,1055,0,5964,1161,12545,856,0,8341,1577,20938,1348,0,5883,2089,16275,1388,0,4458,886,11153,806,0,0.85,0.64,0.43,0.41,0.35,0.25,0.35,1.18,1.56,2.33,2.44,2.86,4,2.86,4518,8222,5472,4803,6764,3794,3572,5315,12925,12844,11689,19590,14887,10347,14/07/11@14/13/01@14/13/04/02@32/01/11@43/01/03/09
2833,1683,1811,792,0,3547,1967,2862,924,0,1659,1010,1581,657,0,1657,853,1324,569,0,3149,1265,3156,1142,0,3747,1919,3591,1200,0,1590,759,1711,560,0,1.13,0.82,0.7,1.06,0.94,0.76,0.72,0.88,1.22,1.43,0.94,1.06,1.32,1.39,1150,1580,649,804,1884,1828,831,1019,1938,924,755,2014,2391,1151,10/03/01/01/11@10/03/04/09@20/09/14@42/04/05
3660,1767,2514,864,0,4141,2090,3133,1179,0,2559,1277,1999,897,0,2371,1047,1727,741,0,2887,1314,2096,1138,0,4279,2162,3279,1619,0,1924,840,1613,654,0,1.15,1.05,1.16,1.34,1.64,1.28,1.13,0.87,0.95,0.86,0.75,0.61,0.78,0.88,1893,2051,1282,1324,1573,2117,1084,1650,1954,1102,986,958,1660,959,01/05/25@30/01/05/05/01@34/11/03/07@40/01/03@42/04/03@43/01/03/05
4768,1647,3347,800,0,6021,2000,5492,1142,0,2532,1053,2072,708,0,3893,870,2664,578,0,4591,1359,3271,1096,0,7047,1974,6842,1205,0,3388,760,2281,572,0,1.23,0.92,1.08,1.45,1.49,0.9,1.54,0.81,1.09,0.93,0.69,0.67,1.11,0.65,3121,4021,1479,3023,3232,5073,2628,2547,4350,1364,2086,2175,5637,1709,02/45@16/21/05@20/01/15
3934,2126,2774,1002,0,5168,2464,4294,1374,0,2979,1290,2583,887,0,2776,1132,2071,704,0,3897,1475,2865,1169,0,3735,2186,3215,1340,0,2136,876,1660,657,0,1.02,0.93,1,1.2,1.43,0.83,1.26,0.98,1.08,1,0.83,0.7,1.2,0.79,1808,2704,1689,1644,2422,1549,1260,1772,2920,1696,1367,1696,1875,1003,01/06@01/07/01@14/10
2897,1603,1932,768,0,3693,2110,2747,1077,0,1663,1075,1502,719,0,1736,877,1227,558,0,3694,1194,3868,1235,0,4123,1939,5390,1234,0,1681,749,2073,537,0,1.11,0.95,0.75,1.28,0.95,0.53,0.61,0.9,1.05,1.33,0.78,1.05,1.89,1.64,1294,1583,588,859,2500,2184,932,1164,1670,783,669,2633,4156,1536,12/01/01@42/16
